RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
234135,234135,2024-09-24 21:06:29.0907911,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x14E0,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 830 -InterruptEvent 0 -NGENProcess 834 -Pipe 840 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x14E0""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 830 -InterruptEvent 0 -NGENProcess 834 -Pipe 840 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234136,234136,2024-09-24 21:06:29.1225522,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x14E0,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x14E0""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234137,234137,2024-09-24 21:06:29.1230373,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x14AC,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 830 -InterruptEvent 0 -NGENProcess 810 -Pipe 848 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x14AC""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 830 -InterruptEvent 0 -NGENProcess 810 -Pipe 848 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234138,234138,2024-09-24 21:06:29.1551023,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x14AC,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x14AC""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234139,234139,2024-09-24 21:06:29.1560962,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x10A0,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 820 -InterruptEvent 0 -NGENProcess 858 -Pipe 830 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x10A0""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 820 -InterruptEvent 0 -NGENProcess 858 -Pipe 830 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234140,234140,2024-09-24 21:06:29.1928354,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x10A0,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x10A0""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234141,234141,2024-09-24 21:06:29.1932294,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x15AC,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 844 -InterruptEvent 0 -NGENProcess 820 -Pipe 698 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x15AC""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 844 -InterruptEvent 0 -NGENProcess 820 -Pipe 698 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234142,234142,2024-09-24 21:06:29.2247070,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x15AC,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x15AC""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234143,234143,2024-09-24 21:06:29.2252478,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x1490,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 860 -InterruptEvent 0 -NGENProcess 850 -Pipe 85c -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1490""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 860 -InterruptEvent 0 -NGENProcess 850 -Pipe 85c -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234144,234144,2024-09-24 21:06:29.2561697,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x1490,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1490""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234145,234145,2024-09-24 21:06:29.2566202,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x1344,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 878 -InterruptEvent 0 -NGENProcess 870 -Pipe 874 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1344""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 878 -InterruptEvent 0 -NGENProcess 870 -Pipe 874 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234146,234146,2024-09-24 21:06:29.2922587,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x12D8,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 878 -InterruptEvent 0 -NGENProcess 864 -Pipe 880 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x12D8""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 878 -InterruptEvent 0 -NGENProcess 864 -Pipe 880 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234147,234147,2024-09-24 21:06:29.2982219,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x1344,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1344""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234148,234148,2024-09-24 21:06:29.3247980,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x12D8,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x12D8""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234149,234149,2024-09-24 21:06:29.3252909,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0xA60,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 83c -InterruptEvent 0 -NGENProcess 86c -Pipe 868 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0xA60""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 83c -InterruptEvent 0 -NGENProcess 86c -Pipe 868 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234150,234150,2024-09-24 21:06:29.3572911,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0xA60,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0xA60""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234151,234151,2024-09-24 21:06:29.3582118,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x35C,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 864 -InterruptEvent 0 -NGENProcess 83c -Pipe 870 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x35C""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 864 -InterruptEvent 0 -NGENProcess 83c -Pipe 870 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234152,234152,2024-09-24 21:06:29.3949502,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,5340,EC2AMAZ-0TD157D,9,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x1760,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 864 -InterruptEvent 0 -NGENProcess 86c -Pipe 850 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1760""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 864 -InterruptEvent 0 -NGENProcess 86c -Pipe 850 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
